date, time, filename, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Aerobic Decoupling, Activities, To Exhaustion, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Min Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, Min Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Checksum, Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, Exhaustion Best R, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H9 Time in Zone, H10 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, H9 Percent in Zone, H10 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, Best 50m, Best 100m, Best 200m, Best 400m, Best 500m, Best 800m, Best 1000m, Best 1500m, Best 2000m, Best 3000m, Best 4000m, Best 5000m, Best 10km, Best 15km, Best 20km, Best Half Marathon, Best 30km, Best 40km, Best Marathon, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, Average Running Cadence, Max Running Cadence, Average Ground Contact Time, Average Vertical Oscillation, Pace, Efficiency Index, Average Stride Length, Distance Swim, Pace Swim, Swim Pace, Stroke Rate, Strokes Per Length, SWolf, Swim Pace Free, Swim Pace Back, Swim Pace Breast, Swim Pace Fly, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, VDOT, TPace, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 Above CP W'bal Low Fatigue, W2 Above CP W'bal Moderate Fatigue, W3 Above CP W'bal Heavy Fatigue, W4 Above CP W'bal Severe Fatigue, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, W1 W'bal Work Low Fatigue, W2 W'bal Work Moderate Fatigue, W3 W'bal Work Heavy Fatigue, W4 W'bal Work Severe Fatigue, Below CP Work
07/13/15,18:28:11,2015_07_13_18_28_11.json,298.126,0.94643,71.4595,1.08214,1.81438,321.361,1.02019,82.8875,1.16647,1.95579,103.898,8.2838,1,0,2872,2867,0,0,33.791,0.00485,70,0,0,0,12.8,13.2,789.852,42.4747,275.498,0,0,275.509,328.831,164.313,37.9097,7851.4,1.67667,62.0144,0,25.0452,1.9557,86.0984,17.9864,1023,0,0,0,0,178,106,38.6512,55.9476,163,19,17,175,16.0446,0.00424,0.03788,206.896,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.13,1.4368e+12,141.416,26.3125,315,298.112,0.94639,71.4527,1.08208,84.3125,1.8143,321.346,1.02015,82.8799,1.16642,1.9557,103.888,-255,63.9972,298.243,0,0,0,0,0,0,11,18,923,1915,0,0,0,0,0,0,0.38301,0.62674,32.1379,66.6783,0,0,0,0,0,48.1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.11667,0.23333,0.45,0.56667,0.98333,1.28333,1.95,2.65,4.06667,5.46667,6.85,13.85,20.9333,27.9667,29.5333,42.1,0,0,83.7644,3.84038,98.9247,26.9304,1023,958,809,736.2,697.7,587.333,434.717,382.75,347.439,331.05,324.885,317.925,295.436,290.628,0,0,166.661,168.826,170.808,166.819,164.613,0,86.0984,163,0,0,1.4126,2.5651,9.56727,33791,0.14126,0,0,0,0,0,0,0,0,0,0,0,1234,30,302,482,0,0,0,0,0,0,0,0,71.4527,1096,311,207,187,196,297,573,0,0,0,38.1616,10.8287,7.20752,6.51114,6.82451,10.3412,19.9513,0,0,0,130.019,98.5456,190.912,0,0,0,14.6143,13.6857,11.5571,10.5171,9.96714,8.39048,6.21024,4.72929,4.54179,4.22051,4.15183,0,58.0763,3.93568,-0.88471,102.765,34,9.031,395,222.323,77.5455,44,134,591,350,86,421,1662,703,30.97,98.922,437.43,228.381,567.529
07/14/15,00:00:02,2015_07_14_00_00_02.json,239.508,0.76034,57.7802,1.5033,1.97338,240.663,0.76401,58.3387,1.51055,1.98289,58.3711,53.5766,1,0,3598,2525,0,0,12.7413,0,70,0,0,0,0,0,573.239,18.1658,159.322,41.3051,12.5687,159.322,227.025,121.37,37.6087,7235.67,1.31269,41.4776,0,14.4838,1.98289,0,0,491.251,64,12.86,0,12.42,162,43,37.9652,26.8105,0,0,0,159,0,0,0,38.3466,476.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.064,1.43682e+12,46.5352,0.4293,315,239.508,0.76034,57.7802,1.5033,99.0859,1.97338,240.663,0.76401,58.3387,1.51055,1.98289,58.3711,-255,33.4041,261.68,0,0,0,0,0,1101,1232,303,942,20,0,0,0,0,0,30.6003,34.2413,8.42135,26.1812,0.55586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11667,0.23333,0.55,1.08333,1.35,2.18333,2.71667,4.13333,5.53333,8.26667,11.0833,14.3167,31.4333,0,0,0,0,0,0,47.6527,1.9,96.743,32.4318,491.251,487.2,481.083,454.767,405.85,352.003,344.202,335.35,332.201,327.299,325.982,324.256,267.747,251.746,0,0,137.814,151.709,154.314,138.663,136.427,0,0,0,0,0,3.30291,1.33361,0,12741.3,0.33029,0,0,0,0,0,0,0,0,0,0,0,500,117,0,0,0,0,0,0,0,0,0,0,57.7802,1989,830,209,153,39,351,27,0,0,0,55.2807,23.0684,5.80878,4.25236,1.08394,9.75542,0.75042,0,0,0,39.7426,30.1223,78.2283,0,0,0,7.01787,6.96001,6.87262,6.49667,5.79785,5.02861,4.91717,4.6757,4.63223,3.82496,3.59637,0,57.4976,2.27602,8.14066,74.5605,2,5.544,395,48.6364,13.5176,140,143,153,0,2753,466,379,0,341.808,117.83,111.545,0,524.602
07/15/15,19:39:43,2015_07_15_19_39_43.json,204.799,0.65016,19.2095,1.27129,1.6441,218.451,0.69349,21.7622,1.35603,1.75369,47.8876,31.7405,1,0,1636,1543,27,0,12.5958,0,70,0,0,0,0,0,262.424,29.5598,161.095,0,0,161.098,222.017,124.566,37.2638,3369.52,1.29325,8.84242,0,14.645,1.75365,79.2783,20.0479,877,0,0,0,0,160,87,37.4821,50.7456,168,21,20,153,0,0.00188,0,129.113,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.035,1.43698e+12,27.7765,3.12324,315,204.794,0.65014,19.2086,1.27126,89.8924,1.64406,218.446,0.69348,21.7613,1.356,1.75365,47.8855,-255,8.11915,207.813,0,0,0,0,0,220,706,451,252,0,0,0,0,0,0,13.4474,43.154,27.5672,15.4034,0,0,0,0,0,0,47.5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.25,0.5,0.65,1.13333,1.46667,2.35,3.18333,4.86667,6.51667,8.36667,21.2167,0,0,0,0,0,0,44.9016,1.9,98.7457,18.3689,877,813.4,622.5,583.933,497.6,461.8,344.05,300.075,280.35,265.313,254.077,233.083,170.652,0,0,0,145.814,145.366,142.07,126.638,0,0,79.2783,168,0,0,2.02978,2.88437,6.85174,12595.8,0.20298,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,0,0,0,0,0,0,0,0,19.2086,965,262,129,88,50,38,97,0,0,0,58.9853,16.0147,7.88509,5.37897,3.05623,2.32274,5.9291,0,0,0,26.4968,20.0829,33.6633,0,0,0,12.5286,11.62,8.89286,8.3419,7.10857,6.59714,4.915,3.79019,3.32976,2.43788,0,0,47.9341,2.30136,18.8385,41.1296,5,4.528,389,33.242,20.4064,105,101,0,0,1237,399,0,0,167.764,97.916,0,0,229.182
07/15/15,20:29:48,2015_07_15_20_29_48.json,286.437,0.90932,111.329,1.06275,1.72248,301.951,0.95858,123.434,1.12032,1.81577,91.6782,5.92545,1,0,4847,4836,0,0,55.2314,0,70,0,0,0,0,7,1303.42,41.1833,269.524,0,0,269.525,345.367,166.293,38.3572,13392.2,1.62077,174.556,0,24.5021,1.81577,82.4933,19.0281,1102,0,0,0,0,186,101,39.2324,57.7008,197,21,18,178,0,0.0004,0,230.879,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.41,1.43699e+12,247.209,47.8887,315,286.436,0.90932,111.328,1.06275,83.7719,1.72247,301.95,0.95857,123.434,1.12031,1.81577,91.6775,-255,92.3228,286.808,0,0,0,0,0,8,6,7,1180,3635,0,0,0,0,0,0.16505,0.12379,0.14442,24.345,74.9948,0,0,0,0,0,48.6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.11667,0.21667,0.45,0.58333,1.01667,1.31667,2.03333,2.78333,4.13333,5.56667,7.01667,14.3333,21.8167,29.15,30.7833,43.8,58.2333,61.5333,83.301,3.71327,99.0926,24.4577,1102,877.2,709.3,652.4,609.3,603.9,468,382.592,354.394,327.207,317.567,315.095,278.348,275.739,270.748,0,168.458,158.654,163.443,163.306,163.782,165.237,82.4933,197,0,0,1.4569,2.5409,9.11611,55231.4,0.14569,0,0,0,0,0,0,0,0,0,0,0,0,86,262,575,0,0,0,0,0,0,0,0,111.328,2027,400,286,301,323,460,1039,0,0,0,41.8197,8.25253,5.90056,6.21003,6.66392,9.49041,21.4359,0,0,0,229.281,173.78,342.62,0,0,0,15.7429,12.5314,10.1329,9.32,8.70429,8.62714,6.68571,4.67438,4.50136,3.9764,3.93913,3.86783,57.4833,3.85034,0.63649,98.011,50,9.487,382,395.906,81.8664,29,236,1396,250,60,704,3585,498,18.291,161.624,998.294,176.145,907.51
07/17/15,19:56:02,2015_07_17_19_56_02.json,262.793,0.83426,143.104,1.04824,1.83283,266.78,0.84692,147.061,1.06415,1.86064,71.524,13.5248,1,0,7402,7364,5,0,70.5013,0.04014,70,0,0,0,53.2,63.2,1850.4,34.5548,250.698,0,0,250.813,270.29,143.381,38.2549,17633.5,1.74847,326.291,0,22.7907,1.85973,83.9252,21.633,953,0,0,0,0,163,80,38.6409,44.3988,179,25,20,158,25.8741,0.04587,0.07546,51.308,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.36,1.43716e+12,143.45,1.04388,315,262.662,0.83385,142.962,1.04772,99.2776,1.83192,266.65,0.84651,146.918,1.06363,1.85973,71.4544,-255,99.4019,263,0,0,0,0,0,55,449,3362,3482,33,0,0,0,0,0,0.74304,6.06593,45.4202,47.0413,0.44583,0,0,0,0,0,48.4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.28333,0.58333,0.73333,1.16667,1.48333,2.26667,3.06667,4.68333,6.28333,8,16.4333,25.0667,33.3,35.1,50.0333,67.9667,71.8667,77.9926,3.31273,98.9507,26.3062,953,883.2,683.9,563.333,500.45,428.967,343.6,323.325,322.883,311.59,310.317,308.49,303.316,288.308,279.712,266.405,147.169,154.595,152.385,152.344,149.575,149.692,83.9252,179,0,0,1.73637,2.28544,7.0839,70501.3,0.17364,0,0,0,0,0,0,0,0,0,0,576,2818,0,18,10,0,0,0,0,0,0,0,0,142.962,1030,838,2441,2346,568,137,21,0,0,0,13.9152,11.3213,32.9776,31.6941,7.6736,1.85085,0.28371,0,0,0,204.669,155.126,195.113,0,0,0,13.6143,12.6171,9.77,8.04762,7.14929,6.1281,4.90857,4.45129,4.407,4.33308,4.11868,3.99589,55.0739,3.5814,22.258,30.4439,1,3.755,544,40.535,5.4918,1097,303,0,0,6630,772,0,0,1638.89,230.448,0,0,1809.87
07/19/15,12:05:51,2015_07_19_12_05_51.json,115.748,0.36745,2.18661,2.13244,1.10261,136.431,0.43311,3.03789,2.51349,1.29964,18.7588,68.8915,1,0,583,360,99,3.4,1.61743,0.06432,70,0,0,0,10.2,0,31.645,17.0256,54.2796,0,0,54.2957,169.225,104.976,37.0207,939.533,0,0.29732,0,4.93451,1.29947,58.8483,17,397,0,0,0,0,146,74,37.0391,36.6984,142,17,17,143,62.9846,0.02976,0.63063,103.965,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9115,1.4373e+12,2.04013,0.00056,315,115.73,0.3674,2.18591,2.1321,99.9725,1.10244,136.413,0.43306,3.03706,2.51315,1.29947,18.7537,-255,0.29505,130.553,0,0,0,0,0,350,159,55,19,0,0,0,0,0,0,60.0343,27.2727,9.43396,3.25901,0,0,0,0,0,0,49.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.35,0.7,0.88333,3.16667,4.75,6.98333,0,0,0,0,0,0,0,0,0,0,0,-0.28207,1.31375,97.4811,13.6724,397,370.4,332.5,281.8,280.7,270.8,236.183,143.392,95.5944,79.3067,64.7188,0,0,0,0,0,139.169,95.1873,0,0,0,0,58.8483,142,0,0,3.52411,3.22811,7.4629,1617.43,0.35241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18591,482,35,35,25,4,2,0,0,0,0,82.6758,6.00343,6.00343,4.28816,0.68611,0.34305,0,0,0,0,3.50276,2.65486,9.89833,0,0,0,5.67143,5.29143,4.75,4.02571,4.01,3.86857,3.37405,1.13295,0,0,0,0,19.2359,0.77542,31.685,0.98433,0,0.276,354,0.318,0.54545,7,0,0,0,583,0,0,0,34.483,0,0,0,31.327
07/19/15,12:15:46,2015_07_19_12_15_46.json,276.495,0.87776,107.651,1.09452,1.71351,305.077,0.9685,130.719,1.20767,1.89063,93.5562,4.78891,1,0,5030,5015,0,0,59.2731,0.04117,70,0,0,0,49.4,89.2,1267.38,42.5999,252.617,0,0,252.648,352.147,161.362,38.3159,13473.7,1.56553,170.763,0,22.9651,1.89036,87.4874,18.0722,1093,0,0,0,0,183,100,39.0009,53.7984,125,20,17,170,35.3559,0.01261,0.08334,309.239,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364.16,1.4373e+12,261.283,55.6433,315,276.454,0.87763,107.62,1.09436,82.4429,1.71326,305.032,0.96835,130.68,1.20749,1.89036,93.5287,-255,83.2689,276.974,0,0,0,0,0,9,10,71,2134,2793,0,0,0,0,0,0.17893,0.19881,1.41153,42.4254,55.5268,0,0,0,0,0,48.2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.11667,0.23333,0.48333,0.61667,1,1.28333,2,2.68333,4.05,5.43333,6.83333,13.8333,20.8667,28.0167,29.5667,42.0167,56.2333,59.3167,77.9804,3.35354,99.1766,23.1122,1093,963.2,917.7,862.933,682.1,553.867,499.367,388.583,336.356,301.583,287.269,279.72,273.036,263.809,256.648,0,174.763,161.761,162.138,163.447,163.187,162.165,87.4874,125,0,0,1.40845,2.8022,9.26002,59273.1,0.14085,0,0,0,0,0,0,0,0,0,0,0,0,0,389,1222,0,0,0,0,0,0,0,0,107.62,2494,316,226,204,225,375,1177,0,0,0,49.5825,6.28231,4.49304,4.05567,4.47316,7.45527,23.3996,0,0,0,212.747,161.248,305.622,0,0,0,15.6143,13.76,13.11,12.3276,9.74429,7.91238,7.13381,4.30833,3.996,3.90051,3.76871,3.6664,53.53,3.60881,5.9867,81.2916,85,6.11,368,431.087,85.9253,32,416,1340,37,58,1322,3580,70,20.86,209.87,899.079,30.001,836.29
07/19/15,14:09:07,2015_07_19_14_09_07.json,225.509,0.7159,12.9125,1.09836,1.73498,239.896,0.76157,14.5804,1.16843,1.84567,57.8715,1.85475,1,0,907,904,2,0,7.34877,0.03062,70,0,0,0,15,13.4,185.809,29.2974,205.314,0,0,205.678,224.136,129.978,37.1441,1960.5,1.57961,3.64279,0,18.6649,1.84239,88.0863,18.9193,610,0,0,0,0,164,96,37.3076,40.4748,108,20,18,151,59.5369,0.17705,0.20412,53.6504,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.602,1.43731e+12,12.6292,0.24715,315,225.111,0.71464,12.867,1.09642,98.0806,1.73192,239.469,0.76022,14.5287,1.16636,1.84239,57.6661,-255,6.57159,225.3,0,0,0,0,0,6,455,350,79,15,0,0,0,0,0,0.66152,50.1654,38.5887,8.71003,1.6538,0,0,0,0,0,46.8136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.31667,0.68333,0.86667,1.4,1.8,2.88333,3.88333,5.91667,7.9,9.98333,0,0,0,0,0,0,0,53.879,2.51292,96.8852,33.658,610,594.6,556.4,527.6,504.05,473.467,375.083,283.508,262.656,252.42,230.196,223.42,0,0,0,0,145.441,137.648,131.224,0,0,0,88.0863,108,0,0,2.04796,2.3704,5.78002,7348.77,0.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,12.867,202,463,135,41,9,37,18,0,0,0,22.2712,51.0474,14.8842,4.5204,0.99228,4.07938,1.98456,0,0,0,17.9207,13.5827,19.315,0,0,0,8.71429,8.49429,7.94857,7.53714,7.20071,6.76381,5.35833,3.606,3.19171,0,0,0,45.9448,2.93305,24.2288,24.285,1,6.192,467,8.138,8.99227,67,0,0,0,907,0,0,0,186.645,0,0,0,177.671
07/22/15,18:35:30,2015_07_22_18_35_30.json,237.975,0.75548,134.854,1.03358,1.76002,243.621,0.7734,138.787,1.0581,1.80178,58.7388,14.2522,1,0,8506,8351,7,0,76.2683,0.05992,70,0,0,0,67.6,73.2,1923.22,32.9216,230.243,0,0,230.4,251.172,135.211,38.1099,18823.7,1.70284,362.021,0,20.9312,1.80055,92.993,21.572,561,0,0,0,0,153,90,38.4422,40.4424,114,25,21,147,28.6104,0.06827,0.08863,50.4568,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722.78,1.43758e+12,129.593,0.2098,315,237.813,0.75496,134.67,1.03288,99.8384,1.75882,243.455,0.77287,138.597,1.05738,1.80055,58.6586,-255,76.7614,238.912,0,0,0,0,0,40,967,6644,702,0,0,0,0,0,0,0.47026,11.3684,78.1096,8.253,0,0,0,0,0,0,48.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.31667,0.63333,0.8,1.26667,1.6,2.48333,3.35,5.06667,6.75,8.56667,17.3667,26.4833,35.3667,37.3167,53.1833,72.0833,76.0667,71.8216,2.9,98.2175,41.0416,561,531.2,518.9,516.333,512.25,458.133,348.033,305.908,303.261,296.787,289.225,279.933,260.993,262.183,245.203,238.843,143.034,148.505,144.821,141.084,140.818,137.094,92.993,114,0,0,1.82251,2.33967,6.12908,76268.3,0.18225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,134.67,1064,2228,3355,1313,253,117,23,0,0,0,12.5088,26.1933,39.4427,15.4362,2.97437,1.3755,0.2704,0,0,0,189.419,143.567,174.608,0,0,0,8.01429,7.58857,7.41286,7.37619,7.31786,6.54476,4.9719,4.23981,3.99905,3.72846,3.74548,3.5029,52.7899,3.28919,26.2846,17.8605,1,4.601,520,25.357,3.03568,571,0,0,0,8506,0,0,0,1879.29,0,0,0,1897.86
07/24/15,19:43:39,2015_07_24_19_43_39.json,223.165,0.70846,81.5471,1.03869,1.73308,229.088,0.72726,84.7873,1.06626,1.77908,52.1857,3.91686,1,0,5849,5735,1,0,51.9387,0.0549,70,0,0,0,53.4,53.2,1239.91,32.6716,214.851,0,0,215.449,240.292,128.767,37.8552,12385.3,1.66852,153.566,0,19.5319,1.77412,90.7405,20.856,472,0,0,0,0,147,50,38.2575,42.9012,113,25,20,140,32.8672,0.27762,0.10281,54.7641,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090.23,1.43776e+12,78.1244,0.02465,315,222.54,0.70648,81.0915,1.03579,99.9685,1.72824,228.449,0.72523,84.3151,1.06329,1.77412,51.8951,-255,40.482,223.65,0,0,0,0,0,153,1684,3909,25,0,0,0,0,0,0,2.61583,28.7913,66.8319,0.42742,0,0,0,0,0,0,48.3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.3,0.6,0.75,1.23333,1.53333,2.3,3.11667,4.75,6.35,8,16.75,25.2167,33.95,35.8833,52.7833,71.3667,75.75,66.1997,2.66431,97.8814,45.5194,472,410.8,370.3,354.4,340.9,333.067,294.683,275.692,263.406,248.787,245.071,239.53,234.607,232.037,224.885,218.329,131.949,134.797,130.261,131.803,129.871,130.145,90.7405,113,0,0,1.83646,2.48503,6.15769,51938.7,0.18365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0915,1016,1654,2328,568,154,50,1,0,0,0,17.3705,28.2783,39.8017,9.71106,2.63293,0.85485,0.0171,0,0,0,110.14,83.4786,112.182,0,0,0,6.74286,5.86857,5.29,5.06286,4.87,4.7581,4.20976,3.5541,3.42186,3.35154,3.31482,3.21265,45.3842,3.0693,30.679,4.12805,0,0.567,497,10.25,1.77612,300,0,0,0,5849,0,0,0,1209.67,0,0,0,1229.66
